uk_region,postcode,latitude,longitude,region,population,energy (kcal),delta (kcal),% fat,% carbohydrate,% protein
North East England,NE63,55.17736,-1.56187,Northumberland,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE64,55.18437,-1.51467,Northumberland,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE65,55.3127,-1.75104,Northumberland,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE66,55.42858,-1.73135,Northumberland,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE67,55.53363,-1.6926,Northumberland,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE68,55.57398,-1.65739,Northumberland,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE69,55.60468,-1.71586,Northumberland,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE7,54.99947,-1.57788,Newcastle Upon Tyne,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE70,55.59409,-1.81591,Northumberland,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE71,55.55558,-2.04439,Northumberland,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE8,54.95552,-1.60333,Gateshead,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE9,54.93118,-1.58328,Gateshead,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
North East England,NE99,54.96723,-1.61259,Newcastle Upon Tyne,2680763,1903.043714,346.9562861,39.01172539,46.45885854,14.44586392
East Midlands,NG1,52.954,-1.147,Nottingham,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG10,52.90005,-1.28187,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG11,52.89934,-1.17335,Nottingham,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG12,52.91104,-1.05415,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG13,52.94767,-0.92087,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG14,53.01519,-1.03696,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG15,53.04519,-1.20338,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG16,53.02688,-1.29319,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG17,53.11569,-1.26035,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG18,53.13766,-1.18373,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG19,53.15933,-1.19678,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG2,52.935,-1.131,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG20,53.20958,-1.18386,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG21,53.14069,-1.10443,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG22,53.17826,-0.97046,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG23,53.11553,-0.80012,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG24,53.06966,-0.79841,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG25,53.07294,-0.95506,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG3,52.96735,-1.12887,Nottingham,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
Yorkshire and the Humber,NG31,52.9142,-0.6391,Lincolnshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,NG32,52.94939,-0.64991,Lincolnshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,NG33,52.81819,-0.57829,Lincolnshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,NG34,52.98753,-0.39096,Lincolnshire,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
East Midlands,NG4,52.97062,-1.08561,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG5,52.99713,-1.14317,Nottingham,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG6,52.99746,-1.19085,Nottingham,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG7,52.95779,-1.17521,Nottingham,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG8,52.96434,-1.21231,Nottingham,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NG9,52.92583,-1.23533,Nottinghamshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN1,52.24154,-0.88682,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN10,52.2915,-0.59668,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN11,52.24033,-1.17833,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN12,52.12744,-0.99778,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN13,52.0324,-1.14715,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN14,52.40948,-0.69145,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN15,52.38446,-0.70542,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN16,52.40531,-0.72098,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN17,52.50026,-0.68876,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN18,52.47986,-0.7144,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN2,52.2623,-0.89509,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN29,52.2599,-0.66362,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN3,52.26182,-0.84528,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN4,52.21645,-0.89623,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN5,52.24732,-0.92916,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN6,52.32208,-0.9435,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN7,52.20954,-0.92714,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN8,52.30254,-0.69754,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,NN9,52.33288,-0.59831,Northamptonshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
Wales,NP10,51.57943,-3.04497,Newport,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP11,51.64249,-3.13025,Caerphilly,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP12,51.6688,-3.19743,Caerphilly,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP13,51.73412,-3.13977,Blaenau Gwent,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP15,51.72552,-2.88616,Monmouthshire,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP16,51.64951,-2.68808,Monmouthshire,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP18,51.60637,-2.94305,Newport,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP19,51.58913,-2.9629,Newport,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP20,51.59057,-3.0048,Newport,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP22,51.7707,-3.25665,Blaenau Gwent,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP23,51.78482,-3.19615,Blaenau Gwent,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP24,51.71964,-3.23786,Caerphilly,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP25,51.80307,-2.72232,Monmouthshire,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP26,51.59051,-2.77669,Monmouthshire,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP4,51.71882,-3.04528,Torfaen,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP44,51.65064,-3.02637,Torfaen,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP7,51.82884,-3.00864,Monmouthshire,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
Wales,NP8,51.85996,-3.14586,Powys,3169586,1941.854497,308.1455034,38.31417182,47.04309172,14.5513775
East of England,NR1,52.62671,1.31012,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR10,52.73642,1.24582,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR11,52.84173,1.27596,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR12,52.75971,1.47144,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR13,52.63372,1.47327,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR14,52.56445,1.3807,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR15,52.50639,1.2701,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR16,52.476,1.06162,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR17,52.51544,0.99655,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR18,52.57095,1.11105,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR19,52.67542,0.92907,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR2,52.6301,1.28524,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR20,52.72449,0.98124,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR21,52.84097,0.85257,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR22,52.89366,0.86793,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR23,52.94872,0.85966,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR24,52.85851,1.05135,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR25,52.91969,1.08541,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR26,52.93511,1.21602,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR27,52.92467,1.30157,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR28,52.82203,1.40068,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR29,52.6926,1.63932,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR3,52.64332,1.29511,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR30,52.61874,1.72926,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR31,52.57614,1.71087,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR32,52.48903,1.73448,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR33,52.45441,1.71976,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR34,52.43791,1.58442,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR35,52.46125,1.43463,Suffolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR4,52.61357,1.26479,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR5,52.6405,1.23427,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR6,52.66074,1.2831,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR7,52.65063,1.33521,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR8,52.67798,1.21188,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,NR9,52.63574,1.10973,Norfolk,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
London,NW1,51.53252,-0.14286,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,NW10,51.53951,-0.24641,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,NW11,51.57831,-0.19584,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,NW2,51.55797,-0.21829,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,NW3,51.55184,-0.17093,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,NW4,51.58682,-0.22294,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,NW5,51.55139,-0.14209,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,NW6,51.54142,-0.19442,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,NW7,51.61488,-0.23484,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,NW8,51.53117,-0.17175,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,NW9,51.5864,-0.25472,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
North West England,OL1,53.54944,-2.10566,Oldham,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL10,53.59064,-2.22211,Rochdale,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL11,53.606,-2.17382,Rochdale,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL12,53.63567,-2.16487,Rochdale,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL13,53.70034,-2.20299,Lancashire,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
Yorkshire and the Humber,OL14,53.71395,-2.0985,Calderdale,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
North West England,OL15,53.64384,-2.09985,Rochdale,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL16,53.61234,-2.13152,Rochdale,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL2,53.57191,-2.10874,Oldham,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL3,53.55309,-2.00906,Oldham,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL4,53.54228,-2.07244,Oldham,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL5,53.51712,-2.03771,Tameside,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL6,53.49372,-2.08593,Tameside,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL7,53.49011,-2.10552,Tameside,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL8,53.52606,-2.11616,Oldham,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,OL9,53.53952,-2.14186,Oldham,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
South East England,OX1,51.74451,-1.25978,Oxfordshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,OX10,51.60781,-1.12625,Oxfordshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,OX11,51.59965,-1.24626,Oxfordshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,OX12,51.59437,-1.42537,Oxfordshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,OX13,51.67849,-1.34765,Oxfordshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,OX14,51.66728,-1.2755,Oxfordshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,OX15,52.03219,-1.40666,Oxfordshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,OX16,52.06241,-1.34061,Oxfordshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
